Initial_Price,Inventory,Product_Score,Shop_Score,Active_Time_Left,Product_Cost,Target_Price
7,0.6706,0.410931,0.551334,0.205815,5.6,7.57
17,0.375215,0.285842,0,0.799864,13.6,16.83
7,0.075203,0.398147,0.849155,0.464478,5.6,9.19
18,0.669065,0.427212,0.02634,0.02143,14.4,18.59
13,0.59033,0.885826,0.331739,0.274033,10.4,14.65
18,0.73463,0.437051,0.141755,0.127639,14.4,18.1
14,0.366946,0.61706,0.493926,0.597566,11.2,16.18
15,0.00753,0.055321,0.696422,0.419808,12,18.43
14,0.2893,0.928544,0.438658,0.264839,11.2,18.12
17,0.402361,0.757259,0,0.157218,13.6,18.83
27,0.628927,0.975881,0.982034,0.421467,21.6,36.38
22,0.450503,0.251659,0.822657,0.871331,17.6,22.62
25,0.453651,0.968149,0,0.44851,20,25.72
17,0.331226,0.215925,0.700364,0.071825,13.6,20.63
7,0.793813,0.174096,0.57146,0.235863,5.6,6.83
20,0.283548,0.292769,0.125646,0.256804,16,23
20,0.14601,0.967705,0.034286,0.359649,16,23.66
15,0.593352,0.180795,0.495229,0.028805,12,16.39
18,0.005661,0.082791,1,0.879596,14.4,20.79
16,0.927794,0.859953,0,0.326394,12.8,13.82
8,0.215271,0.935153,0.297799,0.611866,6.4,9.62
13,0.385122,0.893595,0.540738,0.983304,10.4,14.85
20,0.737566,0.94258,1,0.939991,16,23.88
17,0.781948,0.896472,0.38903,0.927853,13.6,16
10,0.227753,0.809757,1,0.652582,8,14.02
21,0.009453,0.499376,0.511276,0.919423,16.8,25.5
13,0.818944,0.996708,0.411208,0.449863,10.4,13.6
12,0.660818,0.903007,0.564756,0.786815,9.6,12.99
11,0.392053,0.106533,0.60813,0.138798,8.8,12.55
14,0.870731,0.469803,1,0.587614,11.2,14.31
30,0.297301,0.340196,0.096053,0.528238,24,32.66
19,0.782489,0.604889,0.496667,0.374404,15.2,19.61
27,0.992093,0.426739,0.775868,0.509999,21.6,25.21
17,0.29888,0.669471,0.538058,0.148595,13.6,22.01
18,0.852076,0.961962,0.60695,0.624994,14.4,19.22
12,0.906168,0.406204,1,0.481541,9.6,12.04
22,0.871714,0.405004,0.28086,0.806823,17.6,18.38
24,0.528865,0.76165,0.123614,0.054289,19.2,26.77
19,0.179965,0.851251,0.084931,0.735159,15.2,21.09
20,0.732712,0.985542,0.999063,0.18704,16,27.27
18,0.042188,0.645187,0,0.296188,14.4,22.03
18,0.506042,0.304402,0.639693,0.362176,14.4,19.85
21,0.076734,0.179902,0,0.898182,16.8,22.88
22,0.310947,0.419193,0.957912,0.956326,17.6,25.19
11,0.76436,0.90483,0.78489,0.131378,8.8,13.77
13,0.628615,0.328182,0.502808,0.453072,10.4,13.31
15,0.801997,0.276371,1,0.988698,12,13.38
7,0.619938,0.277365,1,0.912117,5.6,6.86
24,0.340233,0.097207,0.814073,0.596891,19.2,25.83
22,0.224867,0.145645,1,0.21585,17.6,26.95
17,0.019703,0.462494,1,0.811173,13.6,22.35
15,0.34987,0.902609,1,0.445337,12,21.48
13,0.92738,0.594886,0.849349,0.524381,10.4,13.34
18,0.629475,0.11918,0.771195,0.472652,14.4,17.83
19,0.51052,0.132542,0.271754,0.2419,15.2,20.17
15,0.779522,0.200518,0.645359,0.809609,12,13.17
15,0.122478,0.753288,0.263577,0.774014,12,17.63
19,0.472684,0.117567,0.139717,0.810476,15.2,18.15
13,0.726397,0.577959,0.58359,0.492498,10.4,13.6
17,0.797686,0.460674,0,0.574537,13.6,14.72
10,0.115868,0.788535,1,0.136118,8,15.42
17,0.407365,0.149193,0.573146,0.682189,13.6,17.59
12,0.052622,0.006035,0,0.057102,9.6,15.21
15,0.907391,0.100149,0.020596,0.712893,12,11.93
15,0.47382,0.515624,0.358111,0.553586,12,16.1
18,0.173734,0.551023,0.40027,0.45223,14.4,22.11
12,0.78297,0.647652,0.770453,0.121535,9.6,13.95
17,0.859899,0.170766,0.399238,0.551566,13.6,14.84
20,0.501217,0.894633,0.957234,0.08008,16,28.52
17,0.636199,0.073391,0.648243,0.692828,13.6,15.74
6,0.653227,0.384501,0.286358,0.630928,4.8,5.74
25,0.822966,0.065447,0,0.700661,20,20.77
15,0.302446,0.574656,1,0.955235,12,18.27
14,0.2091,0.687936,1,0.174978,11.2,20.39
3,0.072569,0.568306,0.069173,0.856642,2.4,3.35
16,0.376332,0.603727,0.257758,0.618199,12.8,17.41
15,0.562485,0.59965,0.361893,0.295559,12,16.54
14,0.872551,0.902647,1,0.596433,11.2,16.7
18,0.033044,0.531029,0.168324,0.109291,14.4,23.41
19,0.089655,0.861393,0.534729,0.79199,15.2,24.51
11,0.653145,0.351972,0.338456,0.641877,8.8,10.54
12,0.671321,0.140626,0.474362,0.107041,9.6,12.44
14,0.124131,0.221877,1,0.219659,11.2,18.13
20,0.096366,0.793282,0.117898,0.291741,16,24.81
19,0.027976,0.229684,0.63588,0.473715,15.2,23.8
10,0.648734,0.772538,0.735803,0.230626,8,12.22
11,0.279857,0.902837,1,0.29756,8.8,16.39
20,0.240993,0.544387,0,0.551483,16,21.87
24,0.664549,0.143223,1,0.146986,19.2,25.49
16,0.121,0.623497,0.817388,0.753319,12.8,20.88
13,0.536413,0.379497,1,0.450568,10.4,14.91
22,0.090925,0.908448,0.635826,0.407102,17.6,31.09
15,0.065749,0.223638,0,0.57348,12,17.39
20,0.668533,0.234289,0.276349,0.157684,16,20.54
24,0.791614,0.482361,1,0.891526,19.2,23.95
20,0.462428,0.493554,0.618397,0.115159,16,24.28
17,0.402146,0.187766,0.575649,0.547119,13.6,18.24
20,0.701549,0.374336,1,0.964945,16,19.52
13,0.076041,0.668171,1,0.139191,10.4,19.62
16,0.278283,0.47052,0.581467,0.69881,12.8,18.53
14,0.905267,0.05972,1,0.975196,11.2,10.73
15,0.948956,0.415308,0,0.995828,12,10.82
14,0.038396,0.41581,0,0.347737,11.2,17.01
16,0.003064,0.447605,1,0.625763,12.8,21.64
15,0.767884,0.02384,0.469019,0.942376,12,12.13
17,0.451878,0.273992,0.889486,0.624538,13.6,18.56
17,0.76243,0.950411,0.858276,0.87282,13.6,19.49
18,0.642983,0.883007,0.555298,0.697576,14.4,19.79
24,0.447966,0.940709,0.941065,0.036901,19.2,35.22
9,0.709981,0.75889,0.675361,0.345528,7.2,10.37
23,0.604527,0.433992,0,0.893827,18.4,20.23
15,0.015716,0.937504,0.709434,0.468801,12,21.99
10,0.466121,0.300661,0.692832,0.43397,8,11.1
16,0.882005,0.593216,1,0.30492,12.8,17.98
17,0.780284,0.587434,0.035553,0.159736,13.6,16.39
22,0.654928,0.440754,0.608498,0.668873,17.6,22.25
11,0.621579,0.250368,0.387786,0.395341,8.8,11.12
18,0.816612,0.330482,0.533545,0.882106,14.4,15.61
17,0.291342,0.642919,1,0.04319,13.6,24.34
8,0.394105,0.284022,0.78932,0.874349,6.4,8.46
11,0.630656,0.346196,0.367717,0.092369,8.8,11.88
20,0.820956,0.354103,0.676921,0.823518,16,18.06
20,0.321389,0.324806,0.98308,0.458025,16,24.15
22,0.168478,0.82853,0.102986,0.740175,17.6,24.61
19,0.272256,0.545785,0.467829,0.450888,15.2,22.86
18,0.438976,0.01837,1,0.158536,14.4,19.8
17,0.098463,0.741579,1,0.94819,13.6,23.25
23,0.628336,0.50217,0.577599,0.642478,18.4,23.83
12,0.89648,0.778893,0.361255,0.214817,9.6,12.13
16,0.342198,0.494564,0.522967,0.596514,12.8,18.36
18,0.956379,0.310838,0,0.20963,14.4,15.76
9,0.419628,0.839288,1,0.401937,7.2,12.49
23,0.535744,0.173345,0.770577,0.595225,18.4,23.46
13,0.976731,0.278277,0.669137,0.610268,10.4,11.2
16,0.710033,0.484148,0,0.107938,12.8,15.91
27,0.505509,0.859871,0.242519,0.192567,21.6,30.85
12,0.754558,0.115212,0.85724,0.458248,9.6,11.35
14,0.473307,0.338688,0.728858,0.516158,11.2,15.49
24,0.721574,0.53224,0.351635,0.857244,19.2,21.95
11,0.222349,0.67835,0.852511,0.576732,8.8,14.6
14,0.076896,0.105194,1,0.811518,11.2,16.09
19,0.599157,0.755284,0.26249,0.369707,15.2,20.25
19,0.523684,0.556921,0.334571,0.187726,15.2,21.42
19,0.460686,0.517144,0.165069,0.279691,15.2,20.78
18,0.117477,0.38087,0.022368,0.024975,14.4,22.53
23,0.934544,0.314647,0.998336,0.364131,18.4,22.52
22,0.111738,0.890505,0.855014,0.6355,17.6,31.52
19,0.967465,0.993776,0.769357,0.841972,15.2,19.96
13,0.318119,0.175215,0.01394,0.234793,10.4,14.65
13,0.28183,0.211501,0.077016,0.705767,10.4,13.68
7,0.939989,0.667034,0.566166,0.75244,5.6,6.47
20,0.960594,0.764563,0.393395,0.691219,16,17.96
24,0.639275,0.412199,0.664456,0.938485,19.2,23.19
17,0.540367,0.755285,0.010879,0.098607,13.6,18.15
17,0.265582,0.133084,0,0.293477,13.6,19.3
16,0.310978,0.854821,0,0.130184,12.8,18.39
6,0.443071,0.379808,0.453556,0.397674,4.8,6.67
17,0.376847,0.476878,0.680244,0.568059,13.6,19.81
9,0.567318,0.130154,0.208574,0.829829,7.2,8.26
18,0.412875,0.272197,0.341299,0.428434,14.4,19.55
14,0.953402,0.945838,1,0.776634,11.2,15.98
22,0.596679,0.474356,0.737602,0.397321,17.6,24.68
16,0.474086,0.152427,0,0.469386,12.8,16.26
17,0.9955,0.552147,0.893621,0.452415,13.6,17.15
11,0.225394,0.620669,0.109082,0.234273,8.8,13.09
20,0.454322,0.849027,0,0.318851,16,21.09
16,0.434198,0.428569,0.668059,0.972049,12.8,16.74
20,0.760558,0.958087,0.196206,0.08651,16,21.07
21,0.571536,0.19569,0.610041,0.632087,16.8,20.85
20,0.688056,0.516589,1,0.142545,16,24.06
15,0.411976,0.401594,0.626449,0.510085,12,17.01
7,0.217423,0.278816,0.150095,0.192645,5.6,8.34
11,0.146867,0.604089,1,0.025157,8.8,16.26
21,0.254705,0.079672,0,0.512261,16.8,23.01
22,0.395916,0.495148,0,0.44441,17.6,23.16
23,0.068444,0.474072,1,0.671812,18.4,30.54
14,0.800034,0.735805,1,0.246536,11.2,17.15
12,0.068728,0.293456,0.43689,0.965988,9.6,13.57
21,0.037296,0.217089,0.208066,0.429302,16.8,25.56
21,0.199294,0.205581,0.725466,0.652704,16.8,24.14
17,0.22228,0.98205,0.716786,0.690407,13.6,23.03
16,0.264656,0.452924,0.637778,0.949047,12.8,17.92
10,0.014509,0.958685,0.316066,0.670388,8,12.81
15,0.385244,0.896107,0,0.182934,12,16.64
23,0.682715,0.440907,0.191875,0.650239,18.4,21.41
12,0.098349,0.409962,0.344312,0.812697,9.6,13.85
14,0.694394,0.660964,0.345096,0.840625,11.2,13.23
16,0.09187,0.933981,0.21327,0.464643,12.8,20
15,0.879848,0.804537,0.475742,0.669364,12,14.51
7,0.448036,0.474475,0,0.921109,5.6,6.56
14,0.56431,0.493944,0.99991,0.495025,11.2,16.42
14,0.421718,0.255395,1,0.460362,11.2,15.98
15,0.803066,0.607494,0.249503,0.959193,12,12.71
15,0.336563,0.063269,0,0.987655,12,14.52
17,0.326042,0.571473,0.730593,0.944648,13.6,19.51
12,0.114941,0.091479,0.829254,0.959944,9.6,13.11
25,0.817757,0.520534,0.495242,0.255483,20,25.62
15,0.100449,0.597652,1,0.614801,12,20.64
24,0.095707,0.772641,0.306513,0.492942,19.2,30.19
24,0.697011,0.525112,0.033443,0.479754,19.2,22.37
17,0.151886,0.75282,0.617964,0.17985,13.6,23.62
19,0.221581,0.98121,0.21063,0.437023,15.2,22.93
12,0.332495,0.973278,0.689705,0.866124,9.6,15.15
20,0.256805,0.040091,0,0.577232,16,21.64
14,0.312205,0.015971,0.878093,0.279454,11.2,15.75
9,0.118446,0.54329,0.854889,0.122789,7.2,12.72
13,0.37534,0.033878,0.750223,0.231855,10.4,14.48
19,0.029774,0.657485,1,0.124993,15.2,29
18,0.537782,0.534903,0.776172,0.23378,14.4,21.68
11,0.945828,0.666558,0.633736,0.38358,8.8,11.15
20,0.445125,0.441341,0.233868,0.042899,16,23.09
16,0.624153,0.272471,0.748571,0.838711,12.8,15.43
19,0.611812,0.949669,0.119112,0.40381,15.2,19.38
18,0.933379,0.728269,1,0.567369,14.4,19.88
11,0.734519,0.006324,0.276178,0.636134,8.8,9.68
18,0.824821,0.099328,0.679235,0.132842,14.4,17.47
13,0.335849,0.631692,1,0.082708,10.4,18.22
24,0.907465,0.288037,1,0.156532,19.2,24.5
20,0.185209,0.407622,0.72133,0.986225,16,22.93
17,0.407982,0.781531,1,0.104515,13.6,24.28
12,0.737452,0.354146,0.572721,0.422656,9.6,12.02
17,0.333456,0.925809,0.997617,0.875062,13.6,23.14
17,0.886134,0.720452,0.609545,0.584276,13.6,17.07
10,0.860656,0.551926,0.147281,0.017534,8,9.85
28,0.165118,0.180965,0.815136,0.888703,22.4,31.23
18,0.230746,0.409591,1,0.384148,14.4,23.3
25,0.052435,0.762882,0.426949,0.16773,20,34.39
11,0.858721,0.990797,0.051439,0.33718,8.8,10
25,0.339225,0.073652,0.335902,0.594148,20,26.38
10,0.393247,0.134753,0,0.037745,8,11.35
13,0.270365,0.740045,0.296158,0.643309,10.4,14.96
19,0.123228,0.833781,0.062355,0.610106,15.2,21.84
17,0.456939,0.088773,1,0.228794,13.6,18.82
5,0.234717,0.829418,0.317562,0.426018,4,6.13
11,0.563153,0.786732,0,0.193515,8.8,11.4
21,0.202765,0.688221,1,0.02133,16.8,31.29
27,0.511387,0.339926,0.512395,0.58392,21.6,28.3
21,0.948326,0.444541,0.624302,0.445357,16.8,19.79
15,0.371834,0.366336,0.694323,0.842057,12,16.27
20,0.954219,0.840466,0.704657,0.199056,16,22.31
11,0.057206,0.328322,0.412778,0.440599,8.8,13.68
19,0.548805,0.322575,1,0.667455,15.2,20.44
10,0.599797,0.935291,0.861624,0.068335,8,13.69
16,0.961753,0.919987,0.352091,0.355337,12.8,15.58
16,0.925185,0.968674,0.514268,0.686036,12.8,15.87
21,0.510906,0.807549,0.127816,0.245072,16.8,22.85
15,0.759486,0.086916,0.740432,0.363977,12,14.24
23,0.975905,0.090911,0.969124,0.577364,18.4,19.08
16,0.7365,0.557082,0.925377,0.409436,12.8,18.08
21,0.953956,0.856184,0.90737,0.876782,16.8,22.13
20,0.938894,0.884198,0.536716,0.859881,16,18.85
7,0.481767,0.636849,1,0.833977,5.6,8.37
17,0.659894,0.955805,0.496409,0.426271,13.6,19.39
23,0.76468,0.17621,0.947902,0.381124,18.4,22.65
13,0.329944,0.551791,0.382006,0.999151,10.4,13.68
15,0.921893,0.548407,0.433529,0.990126,12,12.42
12,0.399758,0.920328,0.901067,0.763854,9.6,15.83
11,0.178014,0.833287,0.654394,0.071834,8.8,15.76
9,0.098038,0.660019,0.618383,0.974028,7.2,11.06
19,0.123689,0.689699,0.330518,0.985532,15.2,21.75
18,0.628657,0.286246,0.849589,0.240194,14.4,19.76
8,0.475658,0.901869,0.244024,0.501017,6.4,8.78
18,0.702289,0.055224,0.4815,0.695638,14.4,16.03
20,0.102263,0.421096,1,0.265187,16,27.49
26,0.092677,0.786896,0,0.96544,20.8,27.82
21,0.725037,0.927284,0.810353,0.898596,16.8,23.75
17,0.371147,0.157441,0.065412,0.525484,13.6,17.86
14,0.286394,0.558584,0,0.50752,11.2,15.18
21,0.879427,0.451172,0,0.438633,16.8,18.07
24,0.034597,0.748985,0.021624,0.010064,19.2,30.98
22,0.018205,0.839254,1,0.852154,17.6,32.08
17,0.317716,0.045575,1,0.681228,13.6,17.93
19,0.375128,0.505643,1,0.955142,15.2,22.06
10,0.996912,0.588815,0.390748,0.246422,8,9.44
19,0.815052,0.061768,0.433111,0.138633,15.2,18.18
23,0.641504,0.024922,0.526287,0.677385,18.4,21
16,0.153591,0.59259,1,0.635503,12.8,21.58
17,0.733059,0.739378,0.942355,0.613513,13.6,19.77
23,0.287393,0.009684,0.614731,0.924743,18.4,23.06
16,0.369133,0.982293,0.173763,0.059797,12.8,19.34
25,0.016732,0.045894,1,0.721804,20,29.18
18,0.852986,0.566805,0,0.973743,14.4,13.75
22,0.309491,0.099452,0.482483,0.064943,17.6,26.01
15,0.562927,0.350337,0.517964,0.593963,12,15.43
19,0.090933,0.394463,0.92924,0.158315,15.2,26.19
25,0.792602,0.387283,0,0.994672,20,19.6
10,0.029209,0.402699,1,0.861181,8,12.77
24,0.055727,0.929916,0.535739,0.365023,19.2,33.7
6,0.72035,0.942138,0.11336,0.99506,4.8,5.13
16,0.03117,0.18024,0.252776,0.323569,12.8,19.86
20,0.482601,0.730513,0.575579,0.420258,16,23.82
14,0.71153,0.680181,0.310196,0.048287,11.2,15.26
18,0.480505,0.883898,1,0.367363,14.4,24.98
23,0.801016,0.580875,0.11484,0.166267,18.4,22.38
18,0.548874,0.698774,0.81168,0.160045,14.4,22.96
7,0.602904,0.251285,1,0.376226,5.6,7.59
21,0.759279,0.812919,0.75321,0.226262,16.8,25.12
22,0.011562,0.562908,1,0.292553,17.6,32.16
17,0.928798,0.310272,1,0.418606,13.6,16.47
16,0.61851,0.374635,0,0.805852,12.8,14.26
17,0.800932,0.821816,1,0.010995,13.6,22.2
8,0.011953,0.90537,0.535743,0.14961,6.4,11.67
15,0.563376,0.918239,1,0.978271,12,18.69
25,0.205772,0.229451,1,0.040951,20,32.53
22,0.270741,0.14968,0.833593,0.000219,17.6,27.31
25,0.730708,0.707181,0,0.971624,20,20.33
19,0.651123,0.263887,0.138104,0.367703,15.2,18.63
17,0.478978,0.926726,0.088062,0.20494,13.6,18.7
7,0.274781,0.839193,1,0.24057,5.6,10.34
15,0.652223,0.726319,0.534043,0.827863,12,15.43
15,0.95645,0.48024,0,0.965228,12,10.87
16,0.435521,0.842103,0.923338,0.69881,12.8,20.75
13,0.070133,0.744752,0.421865,0.482497,10.4,16.91
16,0.057731,0.660326,0,0.28705,12.8,19.51
14,0.082871,0.913975,0.301675,0.833688,11.2,16.95
10,0.959707,0.633666,0.305703,0.87218,8,8.19
21,0.540761,0.365941,0.163059,0.092132,16.8,22.87
21,0.837462,0.552845,0.614857,0.215949,16.8,22.21
25,0.170034,0.196381,0,0.831761,20,26.64
17,0.260345,0.192072,0.466119,0.848304,13.6,18.05
14,0.691978,0.72567,1,0.314653,11.2,17.51
14,0.89557,0.784937,1,0.279295,11.2,16.8
9,0.340688,0.972098,1,0.430815,7.2,13.2
21,0.064673,0.850971,1,0.539447,16.8,31.64
11,0.86412,0.543594,1,0.095567,8.8,12.68
11,0.290872,0.089791,0.04085,0.836912,8.8,11.2
15,0.741082,0.488873,1,0.534735,12,16.38
24,0.158034,0.927936,0,0.774968,19.2,25.96
18,0.694963,0.787618,0.298557,0.230836,14.4,19.26
11,0.84142,0.485094,0,0.965293,8.8,8.47
13,0.727152,0.455279,1,0.751027,10.4,13.53
20,0.359108,0.217986,1,0.343094,16,23.5
16,0.72669,0.177213,0.501293,0.948528,12.8,13.68
13,0.139467,0.073624,1,0.700512,10.4,14.74
15,0.313819,0.892393,0.262636,0.840561,12,16.5
20,0.419583,0.640177,0.675308,0.045497,16,25.92
26,0.877212,0.143332,0.676473,0.055642,20.8,25.4
10,0.15374,0.414127,0.067902,0.742737,8,11.01
13,0.880125,0.049109,0.818973,0.304686,10.4,11.74
12,0.798964,0.209373,1,0.516784,9.6,11.53
23,0.595063,0.668684,0.993346,0.814804,18.4,26.79
15,0.460989,0.623325,0.507183,0.436653,12,17.32
20,0.27395,0.728023,0.747514,0.868939,16,24.69
18,0.666296,0.833901,1,0.794489,14.4,21.75
18,0.830058,0.113234,0.791201,0.556025,14.4,16.07
16,0.200591,0.154064,0,0.862401,12.8,16.76
16,0.044795,0.096498,1,0.278035,12.8,20.24
18,0.65602,0.111991,0.582055,0.514346,14.4,17.29
21,0.011782,0.447758,0.518512,0.040296,16.8,28.98
23,0.935681,0.934889,0.285009,0.8719,18.4,19.73
19,0.638943,0.840755,0.285887,0.496074,15.2,19.79
18,0.49348,0.873504,0.724686,0.471142,14.4,22.71
14,0.794435,0.84515,0.572901,0.099039,11.2,16.19
11,0.962488,0.156091,0.804079,0.751829,8.8,8.96
23,0.75456,0.930836,0.421451,0.416353,18.4,24.65
14,0.933757,0.908526,0,0.311325,11.2,12.1
15,0.861067,0.356974,0.510026,0.425338,12,14.15
15,0.473544,0.531113,0.52347,0.910903,12,15.59
15,0.138876,0.574084,0,0.995246,12,15.68
14,0.126042,0.176426,0.639319,0.203551,11.2,17.56
14,0.069361,0.591059,0,0.409933,11.2,16.66
19,0.394589,0.970656,0.217024,0.233507,15.2,22.41
17,0.965321,0.997088,0.889414,0.546069,13.6,19.71
14,0.743246,0.094319,0.620889,0.701355,11.2,12.4
18,0.416437,0.028698,1,0.192932,14.4,19.91
10,0.984558,0.22988,1,0.724807,8,8.53
19,0.930164,0.669784,1,0.106476,15.2,22.32
3,0.421979,0.218513,0.527787,0.270048,2.4,3.37
20,0.37051,0.813717,0.895676,0.04953,16,28.67
12,0.759381,0.267714,0.581416,0.115961,9.6,12.42
16,0.291347,0.695649,0.957586,0.323867,12.8,22.16
25,0.895998,0.750906,0.704122,0.825231,20,24.7
29,0.048326,0.577818,0.759437,0.057721,23.2,41.89
16,0.136996,0.404952,0.249662,0.012274,12.8,20.53
17,0.534154,0.699416,0.518949,0.619847,13.6,18.83
19,0.179131,0.520537,1,0.365412,15.2,25.91
12,0.08332,0.758146,0,0.779742,9.6,13.33
24,0.408143,0.953531,0,0.644729,19.2,24.19
19,0.514183,0.955289,0.735533,0.927155,15.2,22.61
18,0.452226,0.528819,0.677367,0.237419,14.4,21.87
21,0.906577,0.035158,0.881379,0.492599,16.8,17.88
11,0.914339,0.649854,1,0.538614,8.8,11.95
22,0.169912,0.78695,1,0.459414,17.6,32.01
17,0.180981,0.877631,0.532572,0.422553,13.6,22.61
16,0.614905,0.075375,0.76008,0.542623,12.8,15.49
21,0.89348,0.15944,0.762791,0.649346,16.8,18.09
9,0.293834,0.543492,0.321947,0.845272,7.2,9.75
20,0.993809,0.121998,0.042462,0.221495,16,17.2
26,0.023795,0.529165,0,0.218559,20.8,32.42
22,0.934261,0.534595,0,0.411429,17.6,18.57
22,0.71531,0.944181,0.901608,0.535585,17.6,27.44
23,0.920328,0.769163,0.915761,0.580875,18.4,25.24
13,0.833287,0.474584,0.306731,0.698774,10.4,11.51
15,0.660019,0.519113,0.74536,0.251285,12,17.11
12,0.689699,0.944193,1,0.812919,9.6,14.87
11,0.286246,0.643525,0.745017,0.562908,8.8,13.91
9,0.901869,0.43825,0,0.310272,7.2,7.89
19,0.055224,0.463788,1,0.374635,15.2,26.38
18,0.421096,0.248831,1,0.821816,14.4,19.2
8,0.786896,0.256759,0.659049,0.90537,6.4,6.97
18,0.927284,0.022994,0.589073,0.918239,14.4,13.52
20,0.157441,0.932405,0.62342,0.229451,16,28.47
26,0.558584,0.392259,0,0.14968,20.8,27.21
21,0.451172,0.648287,0.40382,0.76468,16.8,22.5
17,0.748985,0.35674,1,0.329944,13.6,18.31
14,0.839254,0.11044,1,0.921893,11.2,11.54
21,0.045575,0.448558,0.947902,0.399758,16.8,28.81
24,0.505643,0.468924,0.382006,0.178014,19.2,27.21
22,0.588815,0.058146,0.433529,0.098038,17.6,23.21
17,0.061768,0.816604,0.901067,0.123689,13.6,26.26
19,0.024922,0.289341,0.654394,0.628657,15.2,23.56
10,0.59259,0.651091,0.618383,0.475658,8,11.29
19,0.739378,0.153706,0.330518,0.702289,15.2,16.8
23,0.009684,0.528271,0.849589,0.102263,18.4,33.47
16,0.982293,0.682148,0.244024,0.092677,12.8,15.28
17,0.045894,0.7118,0.4815,0.725037,13.6,21.65
23,0.566805,0.742617,1,0.371147,18.4,29.81
16,0.099452,0.578734,0,0.286394,12.8,19.25
25,0.350337,0.3805,0.810353,0.879427,20,27.68
18,0.394463,0.76505,0.065412,0.034597,14.4,20.8
22,0.387283,0.051236,0,0.018205,17.6,25.11
15,0.402699,0.912336,0,0.317716,12,16.13
19,0.929916,0.437043,0.021624,0.375128,15.2,16.28
25,0.942138,0.635951,1,0.996912,20,24.45
10,0.18024,0.821421,1,0.815052,8,13.93
24,0.730513,0.17621,1,0.641504,19.2,22.8
6,0.680181,0.551791,0.390748,0.153591,4.8,6.5
16,0.883898,0.548407,0.433111,0.733059,12.8,14.32
14,0.887985,0.920101,0,0.383007,11.2,12.15
20,0.075321,0.480881,1,0.249232,16,28.25
26,0.726933,0.207044,0,0.97823,20.8,21.15
6,0.936342,0.376791,0.471319,0.058359,4.8,5.91
20,0.734219,0.140378,0.116384,0.329504,16,18.94
19,0.059741,0.577672,0,0.074951,15.2,23.96
20,0.064882,0.030612,1,0.181409,16,25
21,0.309432,0.872309,0,0.267796,16.8,23.58
21,0.03193,0.913912,0.636308,0.088655,16.8,31.54
12,0.985217,0.650854,0.396193,0.514688,9.6,10.87
16,0.32053,0.655947,0.02745,0.306487,12.8,17.88
13,0.632291,0.704171,0,0.960177,10.4,11.12
9,0.087942,0.466967,0.642212,0.281664,7.2,11.96
20,0.731655,0.69669,0.955437,0.592578,16,23.1
21,0.341974,0.369698,1,0.442084,16.8,25.68
11,0.811022,0.490456,0,0.987363,8.8,8.56
18,0.264969,0.652154,0.346005,0.848868,14.4,20.06
19,0.061695,0.068127,1,0.542902,15.2,22.69
27,0.162134,0.534725,0,0.06962,21.6,32.97
16,0.047331,0.734018,0.360785,0.453347,12.8,20.74
15,0.326383,0.426922,1,0.483742,12,18.65
25,0.960089,0.651005,0.596514,0.415489,20,24.7
15,0.668187,0.576297,1,0.252635,12,18.19
23,0.659302,0.26819,0.710383,0.801763,18.4,21.9
18,0.174261,0.890968,0.569194,0.380306,14.4,24.43
12,0.001927,0.162849,0.080868,0.102201,9.6,15.41
27,0.218892,0.383382,0.450695,0.952051,21.6,29.46
15,0.196441,0.039607,0.787246,0.43497,12,17.2
18,0.834159,0.465176,1,0.875419,14.4,17.59
13,0.942962,0.632996,0.052302,0.136471,10.4,11.81
25,0.816378,0.850198,0.393639,0.757036,20,23.9
16,0.87836,0.59099,0,0.597681,12.8,13.27
7,0.7276,0.267631,1,0.039328,5.6,7.76
13,0.14168,0.326955,0.716308,0.758715,10.4,15.41
21,0.113917,0.088412,0.277532,0.025169,16.8,26.44
